,1,2,3,4,5,6
29643,0,0,100,0,0,0
29647,0,130,0,0,0,0
29650,0,0,-60,0,0,0
29651,40,20,-20,20,-40,-40
29652,0,0,0,0,0,-20
29655,0,-20,0,-40,20,-40
29659,0,0,0,0,40,0
29660,0,0,0,0,-30,0
29661,0,50,0,0,0,0
29663,0,0,90,0,0,0
29664,20,-20,-40,-20,20,-40
29665,0,0,-40,0,0,0
29667,0,0,110,0,0,0
29669,0,0,0,-10,0,0
29676,40,-40,-20,40,40,0
29677,0,-10,0,0,0,0
29682,0,120,0,0,0,0
29683,0,0,0,0,0,-70
29686,0,0,-80,0,0,0
29691,0,0,0,-40,0,20
29695,0,0,0,0,0,50
29700,20,20,-20,-20,-40,-20
29703,0,0,0,50,0,0
29707,0,0,110,0,0,0
29711,0,0,0,0,0,100
29715,40,0,0,0,0,0
29717,0,-40,0,0,20,20
29721,0,-30,0,0,0,0
29724,100,0,0,0,0,0
29729,0,-10,0,0,0,0
29731,0,0,0,-80,0,0
29733,0,0,0,0,0,30
29735,20,-20,20,20,40,20
29737,0,40,0,0,0,0
29745,0,0,0,0,0,50
29747,0,40,0,-40,0,-40
29749,0,40,0,0,0,0
29751,0,0,0,100,0,0
29757,0,-40,40,0,0,-20
29759,130,0,0,0,0,0
29761,0,0,-40,-40,0,0
29763,0,0,0,0,0,-50
29774,0,0,-20,0,-40,0
29777,0,0,0,-100,0,0
29784,0,0,70,0,0,0
29794,0,-40,20,20,40,40
29795,0,0,0,-70,0,0
29797,120,0,0,0,0,0
29805,0,0,0,50,0,0
29806,30,0,0,0,0,0
29811,60,0,0,0,0,0
29818,0,0,0,0,10,0
29819,0,0,0,0,0,80
29827,0,100,0,0,0,0
29831,0,0,-20,0,20,0
29836,0,0,0,0,90,0
29838,0,0,0,-20,-20,0
29841,0,10,0,0,0,0
29842,0,40,40,-40,20,0
29843,0,0,0,0,60,0
29847,20,0,0,0,0,0
29850,0,0,0,0,0,20
29851,10,0,0,0,0,0
29854,0,0,0,0,-100,0
29858,0,0,-80,0,0,0
29860,0,0,20,0,0,0
29861,0,40,40,0,40,-40
29863,0,0,0,0,30,0
29865,80,0,0,0,0,0
29871,0,0,20,0,0,0
29877,0,0,0,0,-80,0
29878,0,50,0,0,0,0
29886,0,0,0,30,0,0
29889,0,0,0,0,70,0
29891,0,0,-70,0,0,0
29894,0,0,-20,0,0,0
29896,0,0,0,100,0,0
29897,0,0,0,0,40,0
29898,0,-50,0,0,0,0
29908,0,0,-50,0,0,0
29918,0,0,0,0,0,30
29920,0,0,-80,0,0,0
29924,40,0,0,0,20,20
29928,0,0,0,-40,0,0
29929,150,0,0,0,0,0
29930,120,0,0,0,0,0
29937,0,0,0,0,0,70
29940,0,0,0,0,0,-70
29943,0,0,20,0,0,0
29945,40,20,0,0,20,0
29953,0,150,0,0,0,0
29956,0,0,0,0,0,-80
29958,0,-20,40,40,40,-20
29961,40,20,-20,0,0,-40
29968,20,0,-20,-20,20,40
29970,0,40,0,0,0,0
29972,0,0,0,-20,0,0
29974,0,0,0,0,100,0
29978,0,20,0,0,0,-20
29981,0,0,0,0,0,50
29995,40,-40,40,-40,0,0
29996,40,20,40,-20,-40,-20
30000,0,0,80,0,0,0
30002,0,-20,0,0,-20,40
30006,40,0,0,0,0,0
30007,0,0,0,0,20,0
30010,0,0,0,0,80,0
30014,0,0,0,-90,0,0
30015,20,20,0,40,20,-20
30017,0,0,60,0,0,0
30019,0,100,0,0,0,0
30021,0,0,0,0,0,-80
30029,90,0,0,0,0,0
30030,0,0,0,0,0,-80
30032,0,0,0,0,-50,0
30037,0,0,0,0,0,30
30039,0,0,-90,0,0,0
30041,180,0,0,0,0,0
30042,0,0,0,-90,0,0
30043,0,0,0,0,0,-20
30045,20,0,-40,-40,-40,40
30046,0,0,0,-40,0,-40
30049,40,-40,40,20,0,20
30051,0,0,80,0,0,0
30052,0,10,0,0,0,0
30054,0,-10,0,0,0,0
30055,40,20,20,-40,0,-20
30056,0,0,0,0,0,90
30061,0,0,0,10,0,0
30063,0,0,0,-40,20,0
30068,0,0,0,0,0,-30
30069,0,0,0,0,80,0
30072,0,0,0,-80,0,0
30073,0,0,40,0,0,0
30077,0,0,0,0,0,-40
30078,0,0,0,-100,0,0
30081,0,0,60,0,0,0
30082,0,0,0,0,0,-20
30092,0,40,40,20,20,20
30094,0,0,0,0,-40,0
30095,0,40,-40,0,0,0
30100,0,0,40,20,-20,40
30103,20,20,0,0,-20,20
30107,0,-20,-20,20,0,0
30108,0,0,0,0,0,60
30113,0,-20,0,0,0,0
30114,0,120,0,0,0,0
30117,-10,0,0,0,0,0
30118,0,0,0,0,60,0
30122,0,0,0,0,0,40
30123,0,0,0,0,90,0
30129,20,20,-20,20,20,0
30130,0,0,50,0,0,0
30132,0,0,0,40,0,0
30137,90,0,0,0,0,0
30138,0,0,30,0,0,0
30147,40,20,20,-20,-20,0
30152,0,0,0,-20,0,0
30153,0,0,0,0,10,0
30161,0,0,0,0,0,-50
30163,0,0,0,80,0,0
30168,0,0,0,0,40,0
30169,20,20,-40,40,40,-20
30171,0,0,0,-80,0,0
30173,0,80,0,0,0,0
30180,20,0,-20,0,0,0
30183,0,0,0,0,-100,0
30186,0,0,0,0,0,60
30188,40,-20,0,40,0,20
30189,0,110,0,0,0,0
30198,40,20,-40,20,40,-20
30200,0,110,0,0,0,0
30204,40,-40,40,-40,-20,0
30209,0,0,0,0,0,90
30220,0,0,0,-30,0,0
30221,0,0,0,0,30,0
30224,20,40,0,20,40,40
30228,0,0,-40,20,40,-40
30230,0,-50,0,0,0,0
30232,0,-30,0,0,0,0
30233,20,0,40,0,0,0
30237,0,0,0,0,90,0
30243,0,0,0,0,0,-90
30251,0,0,0,0,100,0
30256,0,140,0,0,0,0
30258,0,-20,40,0,0,0
30260,0,20,0,0,0,0
30263,0,0,0,0,0,-40
30265,0,0,0,-90,0,0
30266,0,0,0,90,0,0
30271,0,130,0,0,0,0
30273,0,0,0,50,0,0
30274,120,0,0,0,0,0
30276,0,0,0,0,-70,0
30279,0,0,20,20,0,0
30280,0,0,0,-40,-40,20
30282,0,30,0,0,0,0
30284,0,0,0,0,0,30
30288,0,0,80,0,0,0
30289,0,-50,0,0,0,0
30294,0,0,0,0,0,80
30306,0,0,0,0,0,40
30307,0,0,100,0,0,0
30309,0,0,0,-100,0,0
30310,100,0,0,0,0,0
30311,0,0,30,0,0,0
30312,0,0,0,0,0,10
30318,0,0,0,0,-90,0
30320,0,20,0,-20,20,0
30323,0,0,0,0,0,20
30324,0,40,0,0,0,0
30325,40,-20,40,20,20,20
30326,0,0,0,0,0,70
30327,0,30,0,0,0,0
30331,0,120,0,0,0,0
30332,110,0,0,0,0,0
30333,0,0,0,-90,0,0
30334,70,0,0,0,0,0
30337,0,0,0,0,0,40
30348,190,0,0,0,0,0
30349,0,0,0,0,0,-60
30351,0,0,0,60,0,0
30353,0,0,0,0,0,70
30354,0,0,0,10,0,0
30355,0,10,0,0,0,0
30357,180,0,0,0,0,0
30358,0,0,0,0,-20,20
30359,0,130,0,0,0,0
30361,0,0,20,0,0,0
30362,0,0,0,0,0,-80
30364,0,-50,0,0,0,0
30366,0,0,0,0,-60,0
30370,0,0,0,0,-20,0
30371,0,0,0,-40,0,0
30374,0,0,-20,0,-20,0
30375,0,0,0,0,-80,0
30377,0,0,0,100,0,0
30379,0,0,0,0,80,0
30380,0,30,0,0,0,0
30381,20,-20,-20,-20,20,20
30382,0,70,0,0,0,0
30383,0,0,0,0,-90,0
30385,0,0,0,0,-30,0
30387,0,0,0,0,0,80
30393,0,0,90,0,0,0
30394,0,0,0,0,0,50
30395,0,0,0,0,0,-70
30396,0,0,0,-60,0,0
30397,0,20,0,-40,0,-20
30401,0,0,60,0,0,0
30404,0,0,0,0,0,20
30405,0,0,20,-20,-20,20
30411,0,40,20,-40,-20,-40
30412,170,0,0,0,0,0
30418,0,0,0,0,70,0
30419,0,0,0,-10,0,0
30420,0,0,0,0,-90,0
30422,160,0,0,0,0,0
30423,0,80,0,0,0,0
30424,60,0,0,0,0,0
30426,0,0,0,-30,0,0
30428,0,0,0,0,-20,0
30430,0,0,0,0,0,20
30431,0,0,0,0,-70,0
30433,0,0,0,0,0,-30
30438,0,0,10,0,0,0
30439,0,0,20,20,0,0
30442,0,0,0,0,50,0
30443,0,0,40,0,0,0
30444,0,0,0,0,-20,-20
30448,130,0,0,0,0,0
30449,0,80,0,0,0,0
30457,0,0,-10,0,0,0
30458,0,0,0,0,0,-30
30459,40,40,-40,0,0,20
30463,0,0,70,0,0,0
30465,0,0,-30,0,0,0
30466,0,90,0,0,0,0
30467,0,0,-60,0,0,0
30468,0,0,0,80,0,0
30479,20,-20,-20,-20,-20,-20
30480,0,0,0,0,0,-50
30481,20,0,0,0,0,0
30483,0,0,0,0,-90,0
30485,0,-50,0,0,0,0
30489,0,-20,-20,0,0,0
30492,40,0,20,0,40,-40
30495,0,0,110,0,0,0
30502,0,0,0,0,0,80
30505,80,0,0,0,0,0
30506,20,0,0,0,40,-20
30508,0,0,0,0,0,50
30512,0,0,0,20,0,0
30513,20,0,0,0,0,0
30517,0,0,0,-60,0,0
30520,80,0,0,0,0,0
30522,0,0,0,0,0,90
30525,0,90,0,0,0,0
30527,0,0,0,0,0,60
30528,0,0,-40,-40,0,0
30531,0,0,0,0,0,10
30532,0,20,0,-20,0,0
30534,0,0,-20,0,0,0
30536,90,0,0,0,0,0
30537,160,0,0,0,0,0
30539,0,150,0,0,0,0
30543,0,0,0,0,-20,0
30544,0,0,-20,40,-20,40
30545,170,0,0,0,0,0
30546,0,70,0,0,0,0
30547,20,0,-20,20,-20,0
30552,0,0,0,40,0,0
30555,0,0,0,0,50,0
30556,0,0,20,-20,20,-20
30557,0,0,70,0,0,0
30558,0,0,0,-100,0,0
30561,0,90,0,0,0,0
30562,0,0,0,40,0,20
30565,0,0,20,0,0,0
30566,0,0,80,0,0,0
30567,20,0,0,20,-40,-40
30573,180,0,0,0,0,0
30574,0,0,70,0,0,0
30575,0,0,100,0,0,0
30576,0,0,0,0,90,0
30578,0,20,0,0,0,0
30584,0,-40,0,0,0,0
30585,0,-20,-40,0,40,-40
30587,0,90,0,0,0,0
30588,0,-50,0,0,0,0
30595,0,0,0,0,-100,0
30596,120,0,0,0,0,0
30598,0,0,0,60,0,0
30603,0,0,0,10,0,0
30605,0,0,0,90,0,0
30608,180,0,0,0,0,0
30610,0,0,0,-30,0,0
30611,40,40,0,20,-20,40
30613,0,-40,0,0,0,0
30617,110,0,0,0,0,0
30622,0,80,0,0,0,0
30628,0,0,0,0,0,80
30629,0,0,-20,0,0,0
30630,0,0,0,0,0,70
30632,20,0,0,20,0,20
30639,0,150,0,0,0,0
30640,0,0,0,0,-80,0
30644,0,0,0,0,0,40
30649,140,0,0,0,0,0
30654,0,0,0,0,0,-90
30656,0,0,-50,0,0,0
30657,0,0,0,60,0,0
30658,0,0,0,0,40,0
30659,0,0,0,80,0,0
30660,50,0,0,0,0,0
30666,150,0,0,0,0,0
30668,0,0,0,0,80,0
30669,180,0,0,0,0,0
30670,30,0,0,0,0,0
30672,0,0,0,0,-70,0
30674,0,20,0,0,0,0
30676,40,-50,60,20,50,-40
30677,0,140,0,0,0,0
30680,0,120,0,0,0,0
30684,0,0,-40,0,0,0
30685,50,0,0,0,0,0
30686,-10,0,0,0,0,0
30687,0,0,80,0,0,0
30688,0,0,0,0,0,30
30689,0,0,80,0,0,0
30692,0,0,0,0,0,60
30695,70,0,0,0,0,0
30697,0,0,0,70,0,0
30704,0,90,0,0,0,0
30707,0,20,40,-20,-60,20
30712,0,0,0,0,0,70
30713,0,0,0,0,0,-30
30714,0,0,-40,0,0,0
30716,10,20,80,80,30,50
30717,0,40,0,-20,0,0
30720,0,110,0,0,0,0
30721,0,0,0,-70,0,0
30722,0,0,40,0,0,0
30724,0,0,-50,0,0,0
30725,0,0,0,20,0,0
30726,0,0,-30,0,0,0
30727,20,0,-20,60,20,-60
30728,40,0,0,-60,0,-40
30732,80,30,40,50,10,40
30737,0,0,0,0,60,0
30738,0,-30,0,0,0,0
30740,0,0,-20,0,80,20
30744,20,-20,-20,-40,40,-20
30746,0,0,0,0,40,0
30748,0,80,40,0,20,20
30749,0,0,0,0,0,-20
30750,0,0,0,-20,0,20
30751,0,-20,0,0,0,0
30752,70,-30,50,70,80,10
30754,0,-40,0,-40,-40,40
30756,40,70,-40,-20,20,50
30758,0,0,0,0,0,100
30760,0,0,-10,0,0,0
30761,50,0,30,80,-70,30
30762,0,40,0,0,0,-20
30763,0,0,50,0,0,0
30765,90,0,0,0,0,0
30767,150,0,0,0,0,0
30768,0,0,0,10,0,0
30772,0,0,0,0,0,-40
30774,0,0,0,0,50,0
30775,0,0,30,0,0,0
30776,0,0,-30,0,0,0
30777,0,0,0,0,-50,0
30778,0,0,0,-20,0,0
30786,20,20,60,-10,-60,30
30787,0,0,0,0,0,50
30788,0,0,0,100,0,0
30789,0,0,0,20,0,0
30790,20,-20,-20,40,40,-40
30793,30,20,70,-80,-30,50
30794,0,0,0,50,0,0
30797,0,0,60,0,0,0
30801,0,0,100,0,0,0
30802,0,-30,0,0,0,0
30804,0,0,-20,0,0,0
30805,160,0,0,0,0,0
30807,0,0,0,100,0,0
30808,0,0,0,-50,0,0
30809,0,-10,0,0,0,0
30810,0,140,0,0,0,0
30811,20,50,70,20,10,0
30813,50,0,0,0,0,0
30814,40,60,40,80,-70,50
30816,0,0,0,0,0,60
30818,0,100,0,0,0,0
30821,-10,0,0,0,0,0
30823,0,0,0,0,-100,0
30824,0,0,0,-100,0,0
30825,0,-20,20,20,20,20
30827,0,0,0,0,0,-100
30831,0,0,0,0,0,-60
30835,0,0,0,0,0,90
30838,0,0,0,0,0,90
30839,150,0,0,0,0,0
30841,0,0,50,0,0,0
30843,0,0,0,0,0,10
30845,0,-40,-20,-40,-20,20
30846,100,0,0,0,0,0
30850,0,0,0,0,90,0
30852,0,-50,0,0,0,0
30853,0,0,0,0,50,0
30855,20,-20,0,20,0,-20
30856,0,0,-30,0,0,0
30859,0,0,0,0,20,0
30864,0,0,0,70,0,0
30866,0,0,0,-100,0,0
30877,110,0,0,0,0,0
30878,70,0,40,-10,50,-80
30879,80,10,-20,30,-80,-60
30882,0,0,0,0,0,-60
30884,0,130,0,0,0,0
30885,0,0,0,-90,0,0
30886,20,0,20,20,-40,40
30888,0,0,0,0,0,-70
30889,0,0,0,40,0,0
30890,0,0,0,0,80,0
30891,20,-20,0,20,-20,20
30892,0,0,0,0,0,-50
30893,0,0,0,0,0,-100
30894,0,0,0,0,30,0
30899,60,-20,10,30,-60,-30
30903,0,0,0,80,0,0
30905,-10,0,0,0,0,0
30907,40,0,0,0,0,20
30909,0,0,100,0,0,0
30911,70,0,0,0,0,0
30917,0,0,0,-60,0,0
30920,0,0,0,0,-30,0
30922,0,0,0,0,50,0
30923,0,0,0,0,30,0
30925,40,0,0,0,0,0
30927,0,30,0,0,0,0
30928,0,0,0,0,60,0
30930,0,0,0,-30,0,0
30931,0,0,0,-50,0,0
30932,0,0,0,-100,0,0
30933,0,40,0,0,0,0
30936,70,30,-30,10,60,-30
30941,0,0,20,0,0,0
30942,0,30,0,0,0,0
30946,0,0,-10,0,0,0
30947,0,0,0,0,0,90
30949,0,0,0,0,90,0
30951,80,0,0,0,0,0
30953,0,0,30,0,0,0
30954,10,0,-30,30,60,-80
30956,0,0,110,0,0,0
30958,20,0,0,40,-40,0
30967,0,20,0,0,0,0
30971,20,-40,40,-20,40,20
30972,0,0,-70,0,0,0
30978,0,-40,0,0,0,0
30980,0,0,0,-90,0,0
30982,0,0,0,-40,0,0
30983,0,0,0,-20,0,0
30984,0,100,0,0,0,0
30985,0,-50,0,0,0,0
30986,0,0,0,0,-70,0
30987,30,80,70,60,-20,50
30988,0,0,0,0,-20,0
30990,0,0,0,0,100,0
30991,80,0,0,0,0,0
30992,0,0,-60,0,0,0
30995,0,0,0,0,-80,0
30998,0,0,0,0,40,0
30999,0,40,0,0,0,0
31006,0,20,20,20,0,0
31007,0,-50,0,0,0,0
31008,0,0,0,0,0,-50
31009,20,0,20,0,0,20
31010,0,20,0,-40,0,0
31011,20,0,0,0,0,0
31012,0,0,0,-40,0,0
31017,10,0,0,0,0,0
31021,140,0,0,0,0,0
31025,0,0,70,0,0,0
31039,0,0,0,0,-80,0
31042,0,0,-20,20,0,20
31043,0,0,0,10,0,0
31047,0,0,0,0,0,-30
31057,0,-40,0,0,-40,40
31058,20,20,-20,20,-20,-20
31059,0,10,0,0,0,0
31060,0,0,0,0,0,-50
31063,0,-20,0,-20,-20,-40
31067,-10,0,0,0,0,0
31068,20,-20,20,0,20,20
31071,0,30,0,0,0,0
31072,40,40,20,20,-20,20
31078,0,-30,0,0,0,0
31083,0,20,20,-20,20,20
31086,0,0,0,0,0,70
31090,40,0,40,0,40,-40
31092,0,0,-40,40,0,0
31095,0,0,0,50,0,0
31102,0,0,0,0,90,0
31108,0,0,0,40,20,-20
31109,0,0,40,0,-40,0
31112,0,0,40,0,0,0
31115,0,0,0,10,0,0
31119,0,150,0,0,0,0
31121,0,0,0,0,0,70
31122,0,0,0,0,0,80
31123,0,0,0,0,-90,0
31125,0,0,70,0,0,0
31127,0,0,70,0,0,0
31129,0,0,0,-30,0,0
31130,0,-20,0,0,0,0
31131,0,140,0,0,0,0
31136,0,0,-30,0,0,0
31139,100,0,0,0,0,0
31140,40,0,40,-40,40,20
31142,0,0,0,-90,0,0
31143,0,0,0,0,40,0
31144,0,0,0,0,0,-50
31149,0,0,70,0,0,0
31151,0,-10,0,0,0,0
31153,20,40,40,20,-40,-20
31154,90,0,0,0,0,0
31157,0,0,-50,0,0,0
31159,0,0,-20,0,0,0
31160,10,0,0,0,0,0
31161,0,30,0,0,0,0
31162,20,20,0,0,-40,40
31163,0,0,0,10,0,0
31165,20,0,0,20,-40,0
31167,0,0,0,0,0,-100
31170,0,0,0,0,20,0
31173,0,0,0,0,0,60
31180,0,40,0,0,0,0
31181,0,0,0,100,0,0
31182,0,30,0,0,0,0
31186,0,0,0,-100,0,0
31191,0,0,0,100,0,0
31192,0,0,0,0,0,90
31193,0,0,0,0,-20,-40
31195,0,0,0,0,-90,0
31196,0,140,0,0,0,0
31198,60,0,0,0,0,0
31202,130,0,0,0,0,0
31204,150,0,0,0,0,0
31206,0,0,0,0,0,-100
31208,0,0,0,0,50,0
31210,0,-50,0,0,0,0
31211,0,0,0,0,90,0
31216,0,0,0,0,0,40
31220,80,0,0,0,0,0
31222,0,0,0,0,0,70
31226,0,110,0,0,0,0
31227,20,0,0,0,0,0
31228,0,0,0,0,-90,0
31230,0,20,-40,0,0,20
31231,0,0,0,0,0,-70
31232,0,-30,-10,-70,-80,10
31233,0,0,0,0,0,-10
31234,0,0,0,100,0,0
31236,0,0,0,0,-100,0
31237,0,0,-70,0,0,0
31238,160,0,0,0,0,0
31242,0,0,-10,0,0,0
31245,70,80,-80,-20,-30,70
31246,20,20,0,0,0,0
31247,60,70,0,40,-50,-50
31249,30,10,20,50,50,-70
31255,0,40,20,0,40,0
31256,0,0,0,0,-80,0
31257,0,0,-40,0,0,0
31258,0,0,0,-90,0,0
31259,0,120,0,0,0,0
31263,0,0,-80,0,0,0
31264,0,0,0,60,0,0
31265,0,0,0,0,0,-90
31266,70,0,0,0,0,0
31267,0,0,-90,0,0,0
31270,0,0,0,0,50,0
31271,40,60,20,10,-40,40
31273,0,0,0,0,100,0
31274,0,0,0,-20,0,0
31275,0,0,-70,0,0,0
31276,0,0,0,70,0,0
31278,20,20,40,0,-60,70
31279,50,80,20,40,60,30
31285,20,-40,20,0,20,20
31290,0,0,0,-50,0,0
31293,50,0,0,0,0,0
31295,40,40,20,0,-40,40
31300,30,-50,20,-70,70,70
31303,20,0,0,0,0,0
31305,0,0,-40,0,0,0
31306,20,20,40,70,30,30
31307,40,0,-30,-30,-70,70
31308,0,0,-60,0,0,0
31311,0,0,0,0,0,40
31314,0,0,0,-40,0,0
31316,0,0,0,50,0,0
31317,0,0,0,40,0,0
31322,30,0,0,0,0,0
31328,0,0,0,0,0,10
31331,60,-40,80,-20,20,-80
31334,0,10,0,0,0,0
31335,130,0,0,0,0,0
31336,0,0,0,-20,0,0
31342,0,60,0,0,0,0
31345,0,0,0,0,0,-90
31347,0,0,-40,0,0,0
31348,20,20,0,-40,0,20
31349,130,0,0,0,0,0
31350,0,30,0,0,0,0
31352,80,0,0,0,0,0
31353,180,0,0,0,0,0
31354,0,-30,0,0,0,0
31355,0,0,0,0,40,20
31358,70,-40,-60,20,-30,-60
31359,0,0,0,10,0,0
31361,40,-40,80,-40,20,70
31362,0,0,10,0,0,0
31363,0,0,10,0,0,0
31364,30,10,30,30,10,70
31365,0,80,-20,-10,50,70
31366,70,30,70,-80,50,-30
31367,0,0,0,0,60,0
31368,0,0,0,50,0,0
31372,0,0,0,0,0,60
31373,0,0,0,-10,0,0
31374,0,0,0,-30,0,0
31375,10,10,-40,80,40,-10
31376,40,0,40,-40,-20,40
31377,0,0,0,0,30,0
31378,0,0,0,0,20,-20
31380,0,0,0,0,0,50
31381,120,0,0,0,0,0
31383,10,40,40,10,0,60
31387,80,0,0,0,0,0
31388,0,0,0,0,0,-20
31389,160,0,0,0,0,0
31390,40,-20,-20,-20,0,0
31391,110,0,0,0,0,0
31399,0,90,0,0,0,0
31401,0,0,0,0,0,10
31402,0,0,0,80,0,0
31404,20,-20,20,20,0,20
31405,0,0,0,-90,0,0
31407,0,0,0,0,0,-90
31408,30,-20,70,30,-40,20
31411,0,0,0,0,-100,0
31412,0,0,0,0,70,0
31415,0,0,0,0,0,20
31418,0,0,0,20,0,0
31420,0,0,0,0,0,70
31421,80,0,0,0,0,0
31423,0,80,0,0,0,0
31425,0,0,0,0,0,-70
31427,80,-30,40,40,50,-60
31431,0,0,40,20,40,20
31435,0,0,20,-20,20,20
31436,0,0,90,0,0,0
31437,0,0,-20,0,0,0
31443,0,140,0,0,0,0
31445,0,0,0,0,10,0
31446,0,90,0,0,0,0
31448,0,0,0,0,90,0
31450,10,80,-30,-10,60,-80
31451,0,20,-20,0,0,20
31455,0,0,-40,0,0,0
31457,0,0,20,-20,0,0
31458,0,0,0,60,0,0
31460,0,0,0,0,0,70
31461,0,0,40,0,0,0
31462,0,0,0,0,30,0
31465,0,0,0,0,0,-100
31468,0,0,0,0,0,-80
31469,0,0,0,0,0,30
31471,0,110,0,0,0,0
31476,0,40,-80,0,40,-30
31477,0,0,0,-70,0,0
31480,0,0,0,0,-90,0
31481,0,0,0,0,-50,0
31482,0,40,20,-40,-40,40
31483,20,20,-20,0,-20,-40
31484,0,0,0,70,0,0
31485,0,0,0,-40,0,0
31488,0,110,0,0,0,0
31489,0,0,0,0,0,30
31490,0,40,0,0,0,0
31494,0,0,0,-50,0,0
31495,40,-40,-40,40,20,0
31498,0,20,0,0,-20,20
31502,40,20,-20,-40,20,-20
31503,0,0,0,80,0,0
31506,0,-20,20,20,-20,-40
31510,20,20,0,20,20,-20
31511,0,0,0,0,-80,0
31512,0,0,0,0,90,0
31514,0,80,0,0,0,0
31515,0,0,0,80,0,0
31519,40,40,20,0,40,0
31522,0,0,0,0,30,0
31524,0,0,0,-90,0,0
31528,0,130,0,0,0,0
31529,0,0,0,-100,0,0
31531,120,0,0,0,0,0
31534,0,0,0,-50,0,0
31536,170,0,0,0,0,0
31537,0,0,0,0,-50,0
31540,0,0,0,0,20,0
31541,80,80,-30,10,70,50
31542,10,0,0,0,0,0
31543,0,0,0,0,0,30
31546,20,60,40,-40,-30,80
31552,40,-20,0,-40,-20,20
31555,20,-40,0,20,0,20
31556,0,0,0,0,-80,0
31559,0,0,0,0,0,-30
31560,0,0,0,0,30,0
31563,0,0,0,60,0,0
31565,70,-20,60,30,-30,-70
31567,70,-20,-50,60,60,40
31569,0,-50,0,0,0,0
31572,190,0,0,0,0,0
31573,0,140,0,0,0,0
31574,0,0,-10,0,0,0
31575,0,80,70,-30,-70,-80
31576,100,0,0,0,0,0
31577,30,80,-10,0,-40,-80
31578,0,-20,20,20,0,40
31580,180,0,0,0,0,0
31581,0,0,0,0,0,40
31582,0,20,-20,20,0,-40
31586,0,0,0,0,0,10
31588,20,40,40,10,80,-80
31589,0,-20,20,20,40,-20
31590,0,110,0,0,0,0
31591,0,0,0,50,0,0
31593,70,50,40,60,-50,-30
31600,140,0,0,0,0,0
31609,20,-20,0,-40,-20,-20
31611,120,0,0,0,0,0
31612,0,0,0,60,0,0
31613,0,0,0,-90,0,0
31615,0,140,0,0,0,0
31616,40,-20,20,20,40,40
31617,0,0,0,40,0,0
31618,0,0,0,0,60,0
31619,30,-10,30,10,-70,70
31620,0,0,0,0,-40,0
31621,40,-20,0,-40,-40,-40
31622,0,130,0,0,0,0
31624,0,0,0,0,-70,0
31626,70,0,0,0,0,0
31627,0,-40,0,0,-40,0
31628,80,30,40,20,-70,70
31629,0,0,0,-100,0,0
31630,0,0,0,0,0,-60
31633,30,50,80,-60,-30,60
31634,0,10,-30,-70,80,80
31636,0,0,60,0,0,0
31637,60,0,70,0,20,30
31640,0,0,0,0,80,0
31644,0,0,20,0,0,0
31646,0,0,-30,0,0,0
31649,20,-50,-20,-20,80,0
31650,0,40,0,0,0,0
31651,100,0,0,0,0,0
31654,0,0,0,0,-50,0
31658,0,0,0,0,-30,0
31659,0,0,0,-90,0,0
31661,0,0,40,0,0,0
31662,0,50,0,0,0,0
31663,50,20,30,80,40,10
31665,0,-10,0,0,0,0
31666,90,0,0,0,0,0
31670,140,0,0,0,0,0
31677,40,-40,10,20,70,-80
31678,0,0,0,0,0,50
31679,0,0,0,0,10,0
31680,60,30,-60,-50,-50,10
31683,20,-10,20,-30,-70,-10
31684,0,-20,-20,20,-40,0
31685,20,0,0,-40,0,0
31687,0,-40,-40,-20,-40,40
31689,20,10,-40,-60,-20,70
31690,0,-50,-70,-40,80,40
31694,0,40,-40,20,-40,-40
31696,0,-40,0,0,40,0
31697,60,-40,60,-20,80,30
31698,0,40,40,0,0,40
31699,30,10,50,-80,40,-10
31700,60,70,-80,-60,-20,-10
31701,40,-20,20,-40,-20,20
31702,0,-10,-20,-20,50,10
31703,80,-20,20,20,10,-30
31704,20,-40,0,-40,40,0
31705,70,60,30,-40,60,60
31706,20,40,-30,-20,-30,-40
31709,0,0,40,0,40,40
31711,30,-30,30,-50,-50,10
31713,0,-20,-20,0,0,0
31718,0,-20,0,0,-20,0
31719,0,20,0,0,20,0
31720,0,20,40,20,-40,-20
31721,80,10,50,20,80,70
31725,40,20,-40,-40,40,0
31727,40,-30,-60,20,30,80
31729,10,-20,50,-70,70,80
31731,70,40,10,50,-40,80
31733,0,0,20,40,-40,-40
31734,80,80,40,-50,30,-80
31735,20,40,40,0,0,-40
31740,70,80,30,60,40,-80
31741,10,0,30,60,70,-20
31746,0,-20,-20,20,40,-40
31747,60,40,0,-60,30,-80
31748,80,40,70,-30,-20,-20
31749,0,0,40,-40,40,-40
31750,40,20,0,20,-20,20
31751,80,60,40,-70,80,-30
31755,40,-40,0,-40,40,0
31758,20,0,-20,40,40,20
31760,60,-10,-70,70,50,-10
31763,0,-40,0,0,20,-20
31764,40,0,-60,60,-10,-20
31765,40,40,-40,0,40,0
31768,60,-40,30,-70,-50,80
31772,50,40,50,40,30,-30
31774,10,70,-30,-80,-70,-80
31775,0,40,40,-40,-20,0
31776,0,40,0,20,0,0
31777,0,10,-50,70,-40,50
31780,0,0,-20,70,70,60
31782,20,20,-20,0,-20,20
31783,0,-40,0,0,-40,0
31785,10,-50,-10,40,-40,-70
31787,20,40,20,40,-20,40
31789,20,20,-20,0,0,-20
31790,0,10,20,0,20,10
31791,20,-40,40,50,0,-80
